mots,fréquence d'apparition depuis début 2023
"['sécheresse', 'préfet', 'prendre', 'arrêter', 'restriction', '1001rsscomsecheresselesp', 'x000d', 'ministre', 'écologique', 'christophe', 'béchu', 'appeler', 'lundi', 'préfet', 'prendre', 'arrêter', 'restriction', 'eau', 'di']",1
"['washington', 'réunion', 'travail', 'kgeorgieva', 'directrice', 'général', 'fmi', 'crise', 'inflation', 'écologique', 'consolidation', 'budgétaire', 'soutien', 'développement', 'enjeux', 'france', 'lign', 'imfnew']",1
"['rôle', 'média', 'public', 'franceinter', 'engouemer', 'astrologie', 'nom', 'écologique', 'bassiner', 'discour', 'ésotérique', 'anthroposophie', 'biodynamie', 'sylvotherapie', 'lythotherapie', 'x000d', 'x000d', 'radiofrancefrfranceinterp']",1
"['trajectoir', 'ministre', 'écologique', 'appeler', 'sortir', 'déni', 'construire', 'stratégie', 'datténuation', 'préparer', 'franceinfo', 'francetvinfofrmondeenviro']",1
"['Monsieur', 'ministre', 'accompagner', 'x000d', 'alioune', 'ndoye', 'ministre', 'environnement', 'développement', 'durable', 'ecologiquex000d', 'birame', 'fay', 'ministre', 'auprès', 'ministre', 'intérieur', 'charger', 'sécurité', 'proximité', 'protection', 'civil']",1
"['marre', 'voir', 'incompétent', 'têt', 'institution', 'tête', 'écologique', 'devoir', 'expert', 'énergie', 'économie', 'industrie', 'meilleur', 'sortir', 'grand', 'école', 'terrain', 'vrai', 'méritocratie']",1
"['échange', 'écologique', 'lécole', 'polytechnique', 'pari', 'répondre', 'question', 'guerre', 'm23', 'ministre', 'français', 'lindustrie', 'connaître', 'suffisamment', 'situationx000d', 'congorassurecdactualitese']",1
"['atinssá', 'collaboration', 'europ', 'afrique', 'louestx000d', 'x000d', 'prendre', 'minute', 'lire', 'x000d', 'x000d', 'atinssá', 'organisation', 'engager', 'donner', 'nouveau', 'élan', 'engagement', 'citoyen', 'matière', 'écologique', 'solidaire', 'créer', 'pont', 'afrique']",1
"['mobiliser', 'côté', 'nantais', 'extension', 'stationnement', 'payer', 'concertationx000d', 'x000d', 'écologique', 'faire', 'euxx000d', 'x000d', 'méthode', 'contraindre', 'punition', 'solution']",1
"['écologique', 'oeuvre', 'collectif', 'commun', 'naître', 'mouvance', 'pénétrer', 'coeur', 'quartier', 'concrétiser', 'changement', 'citoyen', 'citoyen', 'rapport', 'jeter', 'base', 'défi', 'levier', 'polmtl']",1
"['quelqu', 'nouveau', 'ministre', 'écologique', 'christophebechu', 'x000d', 'secheresse']",1
"['objectif', 'proposer', 'logement', 'logement', 'social', 'autour', 'enjeux', 'mixité', 'social', 'dadaptation', 'handicap', 'senior', 'ecologiqu']",1
"['léloge', 'faiblesse', 'x000d', 'coopération', 'finir', 'convenir', 'vousmême', 'lunion', 'justement', 'puissance', 'x000d', 'pourrion', 'ex', 'imaginer', 'grand', 'coopération', 'afriqueeurope', 'autour', 'écologique']",1
"['éolien', 'noir', 'écologique', 'bougler', 'éd', 'rocherx000d', 'révéler', 'véritable', 'escroquerie', 'x000d']",1
"['fou', 'idéologie', 'soustendre', 'écologique', 'benoit', 'benoitetmoifr202020230']",1
"['comprendre', 'pertubez', 'modèle', 'humaniste', 'libéral', 'accompagner', 'grandir', 'bienveillance', 'caractéris', 'difficile', 'raisonnement', 'deconstruit', 'entendre', 'écologique']",1
"['sécheresse', 'gouvernement', 'envisager', 'réchauffement', 'x000d', 'x000d', 'ministre', 'écologique', 'réunir', 'préfet', 'lundi', 'prochain', 'anticiper', 'tension', 'usage', 'eau', 'x000d', 'lefigarofrsciencessechere']",1
"['barbara', 'pompili', 'ministre', 'écologique', 'reconner', 'rapport', 'étudiant', 'possibilité', 'renouvelable', 'rte', 'commander', 'mond', 'nucléaire', 'arrêter']",1
"['renard', 'conseil', 'municipal', 'dorléans', 'vote', 'vœu', 'ministère', 'écologique', 'sorte', 'renard', 'liste', 'espèce', 'susceptible', 'doccasionner', 'dégât', 'liste', 'mort', 'vote', 'historique', 'christophebechu', 'bcouillard33']",1
"['ouer', 'secteur', 'job', 'vendre', 'énormément', 'rêv', 'industrie', 'actif', 'écologique', 'jeux000d', 'déçu', 'nen', 'vouloir', 'certainement', 'lemployeur', 'gueul', 'cv']",1
"['polluer', 'temps', 'préparer', 'écologique']",1
"['commencer', 'indemniser', 'exploité', 'polluer', 'écologique']",1
"['initié', 'collaboration', 'cc', 'saônebeaujolai', 'bellevilleenbeaujolai', 'latelier', 'climat', 'biodiversité', 'conseil', 'national', 'refondation', 'tenir', 'vise', 'émerger', 'projet', 'territoire', 'matière', 'écologique', 'identifier', 'frein']",1
"['christophe', 'béchu', 'ministre', 'écologique', 'cohésion', 'territoire', 'courir', 'écologie', 'charge', 'ministériel']",1
"['larnaqu', 'décarbonation', 'carbon', 'charbon', 'expliquer', 'image', 'écologique', 'prédation', 'prétexte', 'écologique', 'peintur', 'verte', 'pr', 'raser', 'totaliter']",1
"['marrant', 'société', 'parle', 'inutile', 'effectuer', 'écologique', 'x000d', 'lvmh', 'luxe', 'inutilex000d', 'dassault', 'aviation', 'priver', 'inutilex000d', 'renault', 'supprimer', 'voiture', 'individuel', 'favoriser', 'transport', 'communx000d', 'apple', 'inutile']",1
"['incompétent', 'nont', 'réformer', 'victimisent', 'milliard', 'dilapider', 'coûter', 'emploi', 'point', 'croissance', 'dett', 'résultat', 'milliard', 'dette', 'lepointfrpolitiqueaurore']",1
