Content,Clean_Tweet,Date
La transition écologique au cas où certains seraient encore doués d'intelligence et d'esprit critique en va en remettre une couche on finira peut-être par en faire des angoissés climatique...,"['transition', 'écologique', 'cas', 'douer', 'dintelligence', 'desprit', 'critique', 'remettre', 'couch', 'finir', 'peutêtre', 'angoisser', 'climatique']",2023-03-13
"""La transition écologique selon la CGT""","['transition', 'écologique', 'cgt']",2023-03-13
Angers. L’agglo consacrera 60 % de ses investissements à la transition écologique (Courrier de l'Ouest) dlvr.it/Skr1s5,"['anger', 'agglo', 'consacrera', 'investissement', 'transition', 'écologique', 'courrier', 'louest', 'dlvritskr1s5']",2023-03-13
"🇫🇷⚡FLASH - Le gazole et le sans-plomb 95-E10 ont augmenté de 2,6 centimes d'euro en moyenne en France la semaine dernière. (ministère de la Transition écologique) #Inflation","['flash', 'gazol', 'sansplomb', '95e10', 'augmenter', 'centime', 'deuro', 'moyen', 'france', 'semaine', 'dernier', 'ministère', 'transition', 'écologique', 'inflation']",2023-03-13
"Dans le Jura, la station de Métabief explore de nouvelles pistes. Un reportage de @FrancoisCarrel pour notre supplément ""A l'heure de la transition écologique"", demain dans @libe . liberation.fr/forums/dans-le… @cnfpt @INET_CNFPT @LibeTerre","['jurer', 'station', 'métabief', 'explorer', 'nouveau', 'piste', 'reportage', 'francoiscarrel', 'supplément', 'lheur', 'transition', 'écologique', 'demain', 'libe', 'liberationfrforumsdansle', 'cnfpt', 'inetcnfpt', 'libeterre']",2023-03-13
Angers. L’agglo consacrera 60 % de ses investissements à la transition écologique #Angers #Maine-et-Loire @courrierouest ouest-france.fr/pays-de-la-l…,"['anger', 'agglo', 'consacrera', 'investissement', 'transition', 'écologique', 'anger', 'maineetloire', 'courrierouest', 'ouestfrancefrpaysdelal']",2023-03-13
On en reste sans voix… Tout est délabré et crade. Et #Hidalgo qui pavane encore et toujours dans ses conférences de presse pour « accélérer les investissements et la transition écologique ». Mais qu’elle entretienne l’existant !!!! #saccageparis,"['voix', 'délabré', 'crade', 'hidalgo', 'pavane', 'conférence', 'presse', 'accélérer', 'investissement', 'transition', 'écologique', 'entretienn', 'exister', 'saccageparis']",2023-03-13
Formation à la transition écologique... on est vraiment mal barré 😂,"['formation', 'transition', 'écologique', 'mal', 'barré']",2023-03-13
"Je suis en train de me poser la question, @ekWateur vous prenez des stagiaires pour 3-4 mois ?_x000D_
Comme je cherche un stage dans une entreprise encore jeune et qui est engagé dans la transition écologique, je me dis que ça vaut peut-être le coup de tenter","['train', 'poser', 'question', 'ekwateur', 'prendre', 'stagiaire', 'mois', 'x000d', 'cherche', 'stage', 'entreprise', 'jeune', 'engagé', 'transition', 'écologique', 'dire', 'valoir', 'peutêtre', 'coup', 'tenter']",2023-03-13
"Sur la fermeture des centrales nucléaires : cette mesure s'inscrit dans une logique de transition écologique, visant à réduire la dépendance de la France aux énergies fossiles et à lutter contre le changement climatique._x000D_
Ça ne peut se faire d'un simple claquement de doigts.","['fermeture', 'central', 'nucléaire', 'mesur', 'sinscrit', 'logique', 'transition', 'écologique', 'viser', 'réduire', 'dépendance', 'france', 'énergie', 'fossile', 'lutter', 'changement', 'climatiquex000d', 'simple', 'claquement', 'doigt']",2023-03-13
"Donc quand je vois certains qui se disent écologistes faire une manif pour s'opposer à la construction du TGV Lyon Turin, les antinucléaires alors que sans ça il est impossible de faire une véritable transition écologique (elle est belle votre Allemagne au charbon), ça m'énerve.","['voir', 'dire', 'écologiste', 'manif', 'sopposer', 'construction', 'tgv', 'lyon', 'turin', 'antinucléaire', 'impossible', 'véritable', 'transition', 'écologique', 'bel', 'allemagne', 'charbon', 'ménerve']",2023-03-13
"""C'est un dispositif au service de la mixité qui permet la formation à la transition écologique, aux premiers secours, à la citoyenneté."" _x000D_
Le prêchi-prêcha habituel: le celzéceux, la religion verte et le vivrensemble. _x000D_
Ce n'est pas vraiment un service militaire ...","['dispositif', 'service', 'mixité', 'formation', 'transition', 'écologique', 'premier', 'secours', 'citoyenneter', 'x000d', 'prêchiprêcher', 'habituel', 'celzéceux', 'religion', 'vert', 'vivrensembl', 'x000d', 'service', 'militaire']",2023-03-13
#TransitionEnergetique Une idée de micro-projet lié à la transition écologique ? Brest métropole ouvre les candidatures ift.tt/tY4A3br,"['transitionenergetiqu', 'idé', 'microprojet', 'lier', 'transition', 'écologique', 'brest', 'métropole', 'ouvrir', 'candidature', 'iftttty4a3br']",2023-03-13
"Malgré les difficultés liées au contexte actuel et grâce au sérieux de la gestion budgétaire, Grigny poursuivra le travail engagé autour de l'accès au droit et la dignité humaine, la Cité éducative, la prévention et tranquillité publique, ville durable et transition écologique.","['difficulté', 'lier', 'contexte', 'actuel', 'sérieux', 'gestion', 'budgétaire', 'grigny', 'poursuivre', 'travail', 'engager', 'autour', 'laccè', 'droit', 'dignité', 'humain', 'cité', 'éducatif', 'prévention', 'tranquillité', 'public', 'ville', 'durable', 'transition', 'écologique']",2023-03-13
"Il y a🔟 jours, nous publiions une contribution sur la #formation des fonctionnaires & agents du #servicepublic à la #transition écologique_x000D_
➡️pour une approche multidisciplinaire, systémique & transformante_x000D_
Tout est expliqué dans la note de @BalboBonneval_x000D_
le-lierre.fr/formation-des-f…","['jour', 'publiion', 'contribution', 'formation', 'fonctionnaire', 'agent', 'servicepublic', 'transition', 'écologiquex000d', 'approche', 'multidisciplinaire', 'systémique', 'transformantex000d', 'expliquer', 'note', 'balbobonnevalx000d', 'lelierrefrformationdesf']",2023-03-13
🗣 @JphTanguy : « Des investissements massifs et urgents dans le #nucleaire s’imposent. Les besoins liés à l’électrification nécessaire à la transition écologique et la réindustrialisation de la France n’ont pas été anticipés ou ont été sous-estimées.  » #PJLNucleaire,"['jphtanguy', 'investissement', 'massif', 'urgent', 'nucleair', 'imposer', 'besoin', 'lier', 'électrification', 'nécessaire', 'transition', 'écologique', 'réindustrialisation', 'franc', 'anticiper', 'sousestimer', 'pjlnucleair']",2023-03-13
Transition écologique : quand la photo d'art devient un outil au service des territoires 7joursaclermont.fr/transitio… via @7joursclermont,"['transition', 'écologique', 'photo', 'dart', 'devenir', 'outil', 'service', 'territoire', '7joursaclermontfrtransitio', '7joursclermont']",2023-03-13
"Les mêmes qui vont laisser leur retraite à frais de leur enfants...._x000D_
J ajouté qu ils laissent aussi le coût de la transition écologique...._x000D_
Une belle bande de fumier qu il y a la","['retraite', 'frer', 'enfantsx000d', 'ajouté', 'laisser', 'coût', 'transition', 'écologiquex000d', 'bel', 'bande', 'fumier']",2023-03-13
"""S’adapter et réfléchir à comment sortir du tout-voiture""_x000D_
_x000D_
Thouars. Une enquête sur la mobilité, en vue d’améliorer les transports en Thouarsais #Thouars #Transports #Transition écologique @courrierouest_x000D_
ouest-france.fr/nouvelle-aqu…","['adapter', 'réfléchir', 'sortir', 'toutvoiturex000d', 'x000d', 'thouar', 'enquête', 'mobilité', 'voir', 'améliorer', 'transport', 'thouarsai', 'thouar', 'transport', 'transition', 'écologique', 'courrierouestx000d', 'ouestfrancefrnouvelleaqu']",2023-03-14
"Il y a dix pages dans l'AEC sur la transition écologique, je te laisse te renseigner. _x000D_
_x000D_
greenpeace.fr/presidentielle…","['page', 'laec', 'transition', 'écologique', 'laisse', 'renseigner', 'x000d', 'x000d', 'greenpeacefrpresidentiell']",2023-03-14
La transition écologique avec une ministre qui ressemble a une mort vivante ça fait peur,"['transition', 'écologique', 'ministre', 'ressembler', 'mort', 'vivant', 'peur']",2023-03-14
"Toujours dans la transition écologique, après la restauration scolaire en régie # NCPA, un atelier petite enfance à Dozulé “AGIR pour une meilleure qualité de l air”les enjeux sanitaires et économiques sont importants #ARS","['transition', 'écologique', 'restauration', 'scolaire', 'régie', 'ncpa', 'atelier', 'petit', 'enfance', 'dozuler', 'agir', 'meilleur', 'qualité', 'air', 'enjeux', 'sanitaire', 'économique', 'important', 'ars']",2023-03-14
"Le ministre de la Transition écologique doit présenter la semaine prochaine les mesures du gouvernement face à une #sécheresse inédite si tôt dans l'année. _x000D_
latribune.fr/entreprises-fin…","['ministre', 'transition', 'écologique', 'présenter', 'semaine', 'prochain', 'mesure', 'gouvernemer', 'sécheresse', 'inédit', 'tôt', 'lanner', 'x000d', 'latribunefrentreprisesfin']",2023-03-14
l'état se gave la tva augmente proportionnellement au Ht et nous sommes une colonie des usa qui nous vendent leur gaz beaucoup plus chers et tout ça c'est pour la transition écologique ..,"['létat', 'gav', 'tva', 'augmenter', 'proportionnellemer', 'ht', 'colonie', 'user', 'vendre', 'transition', 'écologique']",2023-03-14
"Félicitations @LgtYann ! N’hésites pas à venir me voir, avec les autres jeunes du CRJ qui le souhaitent, pour parler transition écologique !","['félicitation', 'lgtyann', 'hésite', 'venir', 'voir', 'jeune', 'crj', 'souhaiter', 'transition', 'écologique']",2023-03-14
Transition écologique : un fonds de 30 millions€ pour aider les jeunes agriculteurs à s'installer limportant.fr/infos-le-choix… @CreditMutuel #partenaire,"['transition', 'écologique', 'fonds', 'million', 'aider', 'jeune', 'agriculteur', 'sinstaller', 'limportantfrinfoslechoix', 'creditmutuel', 'partenaire']",2023-03-14
"""La transition écologique et du climat "" ça n'existe pas. Le climat change, c'est commencé, évolutif et certainement pas transitoire, on est désormais en plein dedans.","['transition', 'écologique', 'climat', 'nexist', 'climat', 'chang', 'commencer', 'évolutif', 'certainement', 'transitoire']",2023-03-14
Notre planète (in)habitable (90 mn) | Christophe Cousin Merci au @cnfpt d’avoir diffusé ce documentaire exceptionnel lors du colloque national sur la #transition #ecologique. On ressort un peu sonnés mais encore plus convaincu de l’urgence à agir ! christophe-cousin.com/portfo…,"['planèt', 'inhabitable', 'minute', 'christophe', 'cousin', 'cnfpt', 'diffuser', 'documentaire', 'exceptionnel', 'colloqu', 'national', 'transition', 'ecologiqu', 'ressort', 'sonner', 'convaincre', 'urgence', 'agir', 'christophecousincomportfo']",2023-03-14
"Thank you @MIPIMWorld for asking @WorldGBC to welcome @ChristopheBechu, French Ministre de la Transition écologique et de la Cohésion des territoires, to the Road to Zero zone. I'm glad I got my 1.5 min pitch right!#ClimateActionNow #onepointfiveambition #RacetoZero","['thank', 'mipimworld', 'asking', 'worldgbc', 'welcome', 'christophebechu', 'french', 'ministre', 'transition', 'écologique', 'cohésion', 'territoire', 'road', 'zero', 'zone', 'im', 'glad', 'got', 'min', 'pitch', 'rightclimateactionnow', 'onepointfiveambition', 'racetozero']",2023-03-14
"Et on dit quoi ??? ""Vive le réemploi, le recyclage et surtout vive la transition écologique"". Société de débiles profonds.","['réemploi', 'recyclage', 'transition', 'écologique', 'société', 'débile', 'profond']",2023-03-14
"Plus de 130 #eurodéputés réclament un #impôt mondial pour les ""ultra-#riches"" (L'objectif est de ""réduire les #inégalités tout en participant au financement des investissements nécessaires à la transition écologique et sociale"", écrivent les signataires..) francetvinfo.fr/economie/plu…","['eurodéputé', 'réclamer', 'impôt', 'mondial', 'ultrariche', 'lobjectif', 'réduire', 'inégalité', 'participer', 'financement', 'investissement', 'nécessaire', 'transition', 'écologique', 'social', 'écrire', 'signataire', 'francetvinfofreconomieplu']",2023-03-14
"Après le bulletin ""crise"" covidiote..._x000D_
Après le bulletin ""crise""  énergétique..._x000D_
Voilà aujourd'hui le bulletin ""transition écologique du climat""..._x000D_
Et demain ???_x000D_
Un moment il va falloir arrêter..._x000D_
Ça gave !","['bulletin', 'crise', 'covidiotex000d', 'bulletin', 'crise', 'énergétiquex000d', 'aujourdhui', 'bulletin', 'transition', 'écologique', 'climatx000d', 'demain', 'x000d', 'moment', 'falloir', 'arrêterx000d', 'gav']",2023-03-14
La transition écologique de villes en aiguille liberation.fr/forums/la-tran…,"['transition', 'écologique', 'ville', 'aiguille', 'liberationfrforumslatran']",2023-03-14
Transition écologique : les métaux critiques risquent vite de manquer limportant.fr/infos-planete/… #Planète,"['transition', 'écologique', 'métal', 'critique', 'risquer', 'vite', 'manquer', 'limportantfrinfosplanet', 'planète']",2023-03-14
Transition écologique : un fonds de 30 millions€ pour aider les jeunes agriculteurs à s'installer limportant.fr/infos-le-choix… @CreditMutuel #partenaire,"['transition', 'écologique', 'fonds', 'million', 'aider', 'jeune', 'agriculteur', 'sinstaller', 'limportantfrinfoslechoix', 'creditmutuel', 'partenaire']",2023-03-14
"#transitionecologique : Le @PNRMartinique participe en ce moment à Bordeaux au colloque national du @cnfpt ""Accélérer la transition écologique"" pour trouver des solutions concrètes et innovantes face aux défis environnementaux. #solution #environnement","['transitionecologiqu', 'pnrmartiniqu', 'particip', 'moment', 'bordeaux', 'colloqu', 'national', 'cnfpt', 'accélérer', 'transition', 'écologique', 'trouver', 'solution', 'concret', 'innovant', 'défi', 'environnemental', 'solution', 'environnement']",2023-03-14
"Le @lecese, ce ruineux comité théodule qui produit des rapports dont tout le monde se fiche, se penche aujourd'hui sur une question essentielle: ""transition écologique et inégalités de genre""..._x000D_
Et tout cela sans éclater de rire..._x000D_
Chapeau !","['lecese', 'ruineux', 'comité', 'théodul', 'produit', 'rapport', 'monde', 'fich', 'penche', 'aujourdhui', 'question', 'essentiel', 'transition', 'écologique', 'inégalité', 'genrex000d', 'éclater', 'rirex000d', 'chapeau']",2023-03-14
